customer_id,week_start,active_users,sessions,active_days,usage_minutes,features_used,p001_sessions,p002_sessions,p003_sessions,p004_sessions,p005_sessions
C17084,2025-12-29,0,0,0,0,0,0,0,0,0,0
C04845,2025-11-24,0,0,0,0,0,0,0,0,0,0
C09530,2024-12-23,16,52,5,997,1,52,0,0,0,0
C16016,2023-07-03,0,0,0,0,0,0,0,0,0,0
C18453,2024-07-29,0,0,0,0,0,0,0,0,0,0
C04478,2023-11-06,0,0,0,0,0,0,0,0,0,0
C11981,2025-05-26,0,0,0,0,0,0,0,0,0,0
C05743,2024-12-02,458,4442,7,84851,5,1613,853,870,639,467
C14606,2025-05-05,0,0,0,0,0,0,0,0,0,0
C14158,2024-06-24,0,0,0,0,0,0,0,0,0,0
C01209,2025-09-22,0,0,0,0,0,0,0,0,0,0
C03012,2024-06-03,0,0,0,0,0,0,0,0,0,0
C15217,2025-12-08,36,150,4,2685,1,150,0,0,0,0
C01304,2023-06-12,0,0,0,0,0,0,0,0,0,0
C08307,2023-08-21,0,0,0,0,0,0,0,0,0,0
C07496,2025-03-03,89,404,7,8109,2,324,0,0,0,80
C13519,2023-03-27,0,0,0,0,0,0,0,0,0,0
C10275,2023-12-11,0,0,0,0,0,0,0,0,0,0
C13089,2023-09-25,0,0,0,0,0,0,0,0,0,0
C03802,2025-05-19,0,0,0,0,0,0,0,0,0,0
C07853,2024-09-02,0,0,0,0,0,0,0,0,0,0
C05116,2025-12-15,0,0,0,0,0,0,0,0,0,0
C13774,2023-12-11,0,0,0,0,0,0,0,0,0,0
C14900,2025-02-03,0,0,0,0,0,0,0,0,0,0
C08011,2025-07-14,0,0,0,0,0,0,0,0,0,0
C17275,2023-04-10,0,0,0,0,0,0,0,0,0,0
C17845,2024-07-08,0,0,0,0,0,0,0,0,0,0
C18507,2024-01-22,0,0,0,0,0,0,0,0,0,0
C17183,2024-11-11,0,0,0,0,0,0,0,0,0,0
C02341,2025-04-07,22,166,7,3062,3,85,43,0,38,0
C00364,2025-05-12,3,16,7,307,4,9,0,1,4,2
C18308,2023-09-18,0,0,0,0,0,0,0,0,0,0
C05458,2024-10-21,0,0,0,0,0,0,0,0,0,0
C10059,2023-05-29,0,0,0,0,0,0,0,0,0,0
C03310,2025-06-23,52,291,6,6042,2,199,92,0,0,0
C09103,2024-04-15,0,0,0,0,0,0,0,0,0,0
C15403,2023-12-11,0,0,0,0,0,0,0,0,0,0
C10255,2023-09-18,0,0,0,0,0,0,0,0,0,0
C11317,2023-05-29,0,0,0,0,0,0,0,0,0,0
C18499,2025-11-10,0,0,0,0,0,0,0,0,0,0
C09757,2025-01-06,0,0,0,0,0,0,0,0,0,0
C13341,2023-04-10,0,0,0,0,0,0,0,0,0,0
C16178,2025-11-17,0,0,0,0,0,0,0,0,0,0
C03385,2024-09-30,0,0,0,0,0,0,0,0,0,0
C05459,2023-09-25,0,0,0,0,0,0,0,0,0,0
C04532,2025-02-24,0,0,0,0,0,0,0,0,0,0
C11721,2025-07-21,25,126,6,2132,2,109,0,0,0,17
C10185,2025-01-13,0,0,0,0,0,0,0,0,0,0
C19876,2025-03-03,0,0,0,0,0,0,0,0,0,0
C16975,2024-01-22,0,0,0,0,0,0,0,0,0,0
C04089,2024-04-01,0,0,0,0,0,0,0,0,0,0
C08141,2025-09-08,19,77,5,1436,1,77,0,0,0,0
C07994,2025-02-03,0,0,0,0,0,0,0,0,0,0
C14105,2025-05-12,2657,15983,5,276562,3,8471,4347,0,3165,0
C12006,2025-09-22,0,0,0,0,0,0,0,0,0,0
C05424,2025-11-10,6,18,6,369,1,18,0,0,0,0
C07425,2023-04-17,0,0,0,0,0,0,0,0,0,0
C13936,2024-05-06,0,0,0,0,0,0,0,0,0,0
C02496,2024-07-01,0,0,0,0,0,0,0,0,0,0
C06299,2023-11-06,0,0,0,0,0,0,0,0,0,0
C10757,2024-01-22,0,0,0,0,0,0,0,0,0,0
C01574,2024-01-01,0,0,0,0,0,0,0,0,0,0
C13786,2024-10-28,0,0,0,0,0,0,0,0,0,0
C04308,2025-03-03,5,28,7,482,2,17,0,0,11,0
C02103,2024-12-23,0,0,0,0,0,0,0,0,0,0
C00426,2024-04-01,0,0,0,0,0,0,0,0,0,0
C06133,2024-03-11,460,3504,6,65899,4,1615,0,791,631,467
C12731,2023-02-13,0,0,0,0,0,0,0,0,0,0
C12638,2024-10-28,0,0,0,0,0,0,0,0,0,0
C08226,2024-01-01,0,0,0,0,0,0,0,0,0,0
C17927,2023-11-06,0,0,0,0,0,0,0,0,0,0
C02493,2023-04-17,0,0,0,0,0,0,0,0,0,0
C17472,2024-04-01,0,0,0,0,0,0,0,0,0,0
C19038,2023-03-27,0,0,0,0,0,0,0,0,0,0
C09855,2023-09-18,0,0,0,0,0,0,0,0,0,0
C12130,2025-03-17,0,0,0,0,0,0,0,0,0,0
C09287,2023-09-25,0,0,0,0,0,0,0,0,0,0
C10903,2024-06-10,0,0,0,0,0,0,0,0,0,0
C17767,2024-04-01,0,0,0,0,0,0,0,0,0,0
C04058,2025-04-21,777,3370,5,74480,2,2259,1111,0,0,0
C07591,2023-09-18,0,0,0,0,0,0,0,0,0,0
C08071,2024-05-13,0,0,0,0,0,0,0,0,0,0
C14354,2025-06-16,0,0,0,0,0,0,0,0,0,0
C14760,2025-04-28,7,31,5,463,1,31,0,0,0,0
C17675,2023-01-02,0,0,0,0,0,0,0,0,0,0
C04007,2023-07-03,0,0,0,0,0,0,0,0,0,0
C10294,2023-08-21,0,0,0,0,0,0,0,0,0,0
C01202,2025-02-24,0,0,0,0,0,0,0,0,0,0
C16797,2023-11-13,0,0,0,0,0,0,0,0,0,0
C08128,2024-07-29,0,0,0,0,0,0,0,0,0,0
C17315,2025-07-07,0,0,0,0,0,0,0,0,0,0
C14941,2025-11-24,0,0,0,0,0,0,0,0,0,0
C11325,2024-07-01,0,0,0,0,0,0,0,0,0,0
C13230,2023-01-23,0,0,0,0,0,0,0,0,0,0
C15617,2023-02-27,0,0,0,0,0,0,0,0,0,0
C02269,2024-12-23,87,470,5,9312,3,233,0,161,76,0
C18052,2025-09-15,0,0,0,0,0,0,0,0,0,0
C12813,2024-04-29,0,0,0,0,0,0,0,0,0,0
C13271,2023-12-04,0,0,0,0,0,0,0,0,0,0
C08640,2024-07-08,0,0,0,0,0,0,0,0,0,0
C15929,2025-06-16,8,27,7,546,1,27,0,0,0,0
C10240,2024-05-06,0,0,0,0,0,0,0,0,0,0
C11272,2023-11-06,0,0,0,0,0,0,0,0,0,0
C16392,2024-04-22,0,0,0,0,0,0,0,0,0,0
C03196,2025-11-03,0,0,0,0,0,0,0,0,0,0
C12642,2025-11-17,8,8,2,169,1,8,0,0,0,0
C04470,2024-01-01,0,0,0,0,0,0,0,0,0,0
C17687,2024-06-24,0,0,0,0,0,0,0,0,0,0
C10982,2024-05-27,0,0,0,0,0,0,0,0,0,0
C05996,2023-11-06,0,0,0,0,0,0,0,0,0,0
C17954,2023-09-11,0,0,0,0,0,0,0,0,0,0
C17415,2024-07-08,0,0,0,0,0,0,0,0,0,0
C01178,2025-07-21,9,41,5,745,2,34,0,0,0,7
C06223,2024-11-25,0,0,0,0,0,0,0,0,0,0
C15742,2025-05-12,14,62,7,1267,2,39,23,0,0,0
C01279,2024-12-23,0,0,0,0,0,0,0,0,0,0
C09873,2025-07-28,39,209,5,4655,3,119,46,44,0,0
C16758,2025-09-29,0,0,0,0,0,0,0,0,0,0
C18591,2025-11-24,43,281,7,5530,2,190,0,91,0,0
C08895,2023-08-21,0,0,0,0,0,0,0,0,0,0
C19583,2023-10-02,0,0,0,0,0,0,0,0,0,0
C18548,2023-11-27,0,0,0,0,0,0,0,0,0,0
C12793,2024-01-08,0,0,0,0,0,0,0,0,0,0
C15334,2023-07-31,0,0,0,0,0,0,0,0,0,0
C07701,2023-06-26,0,0,0,0,0,0,0,0,0,0
C18235,2024-11-25,0,0,0,0,0,0,0,0,0,0
C08499,2024-09-30,0,0,0,0,0,0,0,0,0,0
C07910,2025-05-12,0,0,0,0,0,0,0,0,0,0
C11144,2024-06-10,0,0,0,0,0,0,0,0,0,0
C17974,2025-11-24,0,0,0,0,0,0,0,0,0,0
C04619,2025-12-08,0,0,0,0,0,0,0,0,0,0
C19868,2023-09-04,0,0,0,0,0,0,0,0,0,0
C13811,2023-04-17,0,0,0,0,0,0,0,0,0,0
C06987,2024-10-28,67,435,4,7837,3,232,112,0,91,0
C16754,2023-09-11,0,0,0,0,0,0,0,0,0,0
C13507,2024-04-15,2,12,6,172,1,12,0,0,0,0
C17802,2025-02-17,0,0,0,0,0,0,0,0,0,0
C11356,2023-10-02,0,0,0,0,0,0,0,0,0,0
C14940,2025-08-25,0,0,0,0,0,0,0,0,0,0
C08743,2023-11-13,0,0,0,0,0,0,0,0,0,0
C04798,2024-01-08,0,0,0,0,0,0,0,0,0,0
C19013,2025-04-28,0,0,0,0,0,0,0,0,0,0
C11617,2025-02-10,67,308,4,6261,2,249,0,0,0,59
C08633,2023-09-11,0,0,0,0,0,0,0,0,0,0
C14912,2024-05-27,53,190,5,3467,1,190,0,0,0,0
C19321,2025-10-27,0,0,0,0,0,0,0,0,0,0
C19917,2023-10-09,0,0,0,0,0,0,0,0,0,0
C02851,2025-07-14,0,0,0,0,0,0,0,0,0,0
C19206,2025-09-29,0,0,0,0,0,0,0,0,0,0
C01728,2025-10-06,0,0,0,0,0,0,0,0,0,0
C03350,2024-07-22,24,100,5,1843,2,69,0,0,31,0
C17462,2025-12-08,0,0,0,0,0,0,0,0,0,0
C06172,2023-07-31,0,0,0,0,0,0,0,0,0,0
C08538,2025-06-16,0,0,0,0,0,0,0,0,0,0
C01416,2023-03-06,0,0,0,0,0,0,0,0,0,0
C13471,2024-04-01,0,0,0,0,0,0,0,0,0,0
C09950,2023-11-06,0,0,0,0,0,0,0,0,0,0
C11333,2023-08-07,0,0,0,0,0,0,0,0,0,0
C14194,2025-06-30,0,0,0,0,0,0,0,0,0,0
C04129,2024-10-07,345,2558,7,50642,4,1180,611,0,451,316
C03096,2023-12-25,0,0,0,0,0,0,0,0,0,0
C17184,2023-01-16,0,0,0,0,0,0,0,0,0,0
C11345,2024-01-15,0,0,0,0,0,0,0,0,0,0
C07099,2023-10-30,0,0,0,0,0,0,0,0,0,0
C16562,2026-01-05,0,0,0,0,0,0,0,0,0,0
C15467,2024-03-11,0,0,0,0,0,0,0,0,0,0
C08108,2023-01-09,0,0,0,0,0,0,0,0,0,0
C19733,2023-03-20,0,0,0,0,0,0,0,0,0,0
C15253,2025-10-13,0,0,0,0,0,0,0,0,0,0
C04539,2025-07-21,0,0,0,0,0,0,0,0,0,0
C06015,2025-03-31,0,0,0,0,0,0,0,0,0,0
C04068,2024-06-17,0,0,0,0,0,0,0,0,0,0
C02309,2024-01-29,0,0,0,0,0,0,0,0,0,0
C15826,2023-01-23,0,0,0,0,0,0,0,0,0,0
C02619,2025-01-27,0,0,0,0,0,0,0,0,0,0
C14540,2024-11-11,0,0,0,0,0,0,0,0,0,0
C02900,2025-03-24,0,0,0,0,0,0,0,0,0,0
C09045,2025-09-15,0,0,0,0,0,0,0,0,0,0
C15006,2024-01-22,0,0,0,0,0,0,0,0,0,0
C18724,2025-03-24,0,0,0,0,0,0,0,0,0,0
C19649,2024-05-06,0,0,0,0,0,0,0,0,0,0
C12623,2024-03-18,0,0,0,0,0,0,0,0,0,0
C11021,2023-06-12,0,0,0,0,0,0,0,0,0,0
C01263,2025-03-10,0,0,0,0,0,0,0,0,0,0
C16838,2023-08-28,0,0,0,0,0,0,0,0,0,0
C16904,2024-12-16,0,0,0,0,0,0,0,0,0,0
C13314,2025-11-17,405,3043,7,63568,4,1345,679,621,0,398
C00262,2025-07-07,476,3214,7,58562,3,1733,868,0,613,0
C11819,2025-05-26,0,0,0,0,0,0,0,0,0,0
C16915,2023-03-13,0,0,0,0,0,0,0,0,0,0
C18974,2023-11-06,0,0,0,0,0,0,0,0,0,0
C14191,2024-05-06,0,0,0,0,0,0,0,0,0,0
C18060,2024-12-09,164,782,6,12123,2,556,0,0,226,0
C17590,2023-11-27,0,0,0,0,0,0,0,0,0,0
C01784,2023-01-02,0,0,0,0,0,0,0,0,0,0
C19232,2023-01-30,0,0,0,0,0,0,0,0,0,0
C03362,2024-03-04,0,0,0,0,0,0,0,0,0,0
C05638,2025-09-22,0,0,0,0,0,0,0,0,0,0
C12945,2025-03-17,9,22,4,484,1,22,0,0,0,0
C15668,2025-03-31,0,0,0,0,0,0,0,0,0,0
C16679,2025-09-22,0,0,0,0,0,0,0,0,0,0
C17224,2024-12-23,45,413,7,8778,4,160,97,97,59,0
C05488,2024-07-22,0,0,0,0,0,0,0,0,0,0
C02324,2023-10-09,0,0,0,0,0,0,0,0,0,0
C00379,2024-05-06,0,0,0,0,0,0,0,0,0,0
C11265,2023-04-24,0,0,0,0,0,0,0,0,0,0
C05064,2026-01-05,0,0,0,0,0,0,0,0,0,0
C08120,2024-10-07,0,0,0,0,0,0,0,0,0,0
C17003,2024-12-02,45,206,6,3767,2,154,0,0,0,52
C19415,2025-10-27,12,40,3,576,1,40,0,0,0,0
C12547,2024-08-05,0,0,0,0,0,0,0,0,0,0
C03815,2025-06-23,0,0,0,0,0,0,0,0,0,0
C15315,2023-07-31,0,0,0,0,0,0,0,0,0,0
C04660,2025-11-24,27,179,7,3728,2,104,0,75,0,0
C10691,2025-06-16,0,0,0,0,0,0,0,0,0,0
C06798,2023-09-25,0,0,0,0,0,0,0,0,0,0
C19526,2024-07-29,0,0,0,0,0,0,0,0,0,0
C00308,2024-04-08,0,0,0,0,0,0,0,0,0,0
C01610,2024-06-17,0,0,0,0,0,0,0,0,0,0
C07217,2025-01-27,271,1572,7,28168,3,987,0,0,332,253
C11275,2024-10-28,0,0,0,0,0,0,0,0,0,0
C03490,2023-09-18,0,0,0,0,0,0,0,0,0,0
C15422,2025-04-14,23,168,7,3661,3,103,44,0,0,21
C11412,2025-03-31,0,0,0,0,0,0,0,0,0,0
C16188,2023-09-04,0,0,0,0,0,0,0,0,0,0
C15251,2024-04-29,0,0,0,0,0,0,0,0,0,0
C12185,2024-09-16,0,0,0,0,0,0,0,0,0,0
C19942,2025-08-25,0,0,0,0,0,0,0,0,0,0
C08444,2024-01-08,0,0,0,0,0,0,0,0,0,0
C12116,2024-05-06,0,0,0,0,0,0,0,0,0,0
C05718,2024-09-02,382,2781,6,51289,4,1172,533,606,470,0
C11798,2025-08-11,0,0,0,0,0,0,0,0,0,0
C07055,2023-05-08,0,0,0,0,0,0,0,0,0,0
C12337,2023-01-23,0,0,0,0,0,0,0,0,0,0
C00459,2023-04-24,0,0,0,0,0,0,0,0,0,0
C14596,2024-02-26,0,0,0,0,0,0,0,0,0,0
C18117,2024-11-04,0,0,0,0,0,0,0,0,0,0
C12208,2024-02-26,0,0,0,0,0,0,0,0,0,0
C08603,2025-06-16,0,0,0,0,0,0,0,0,0,0
C08296,2024-02-26,0,0,0,0,0,0,0,0,0,0
C16670,2025-04-21,0,0,0,0,0,0,0,0,0,0
C10939,2024-12-02,0,0,0,0,0,0,0,0,0,0
C09260,2025-02-17,52,364,6,6530,3,190,0,98,76,0
C09847,2023-04-10,0,0,0,0,0,0,0,0,0,0
C09165,2023-01-23,0,0,0,0,0,0,0,0,0,0
C07683,2025-05-05,46,228,7,3918,2,162,0,66,0,0
C09641,2024-04-01,0,0,0,0,0,0,0,0,0,0
C06008,2024-09-09,0,0,0,0,0,0,0,0,0,0
C11057,2024-05-20,0,0,0,0,0,0,0,0,0,0
C19804,2023-07-10,0,0,0,0,0,0,0,0,0,0
C02318,2023-01-09,0,0,0,0,0,0,0,0,0,0
C14626,2024-12-30,0,0,0,0,0,0,0,0,0,0
C02907,2025-04-07,0,0,0,0,0,0,0,0,0,0
C13915,2025-04-14,0,0,0,0,0,0,0,0,0,0
C18835,2023-05-29,0,0,0,0,0,0,0,0,0,0
C12821,2024-10-21,0,0,0,0,0,0,0,0,0,0
C08880,2025-12-08,8,45,7,893,2,30,15,0,0,0
C09977,2023-06-19,0,0,0,0,0,0,0,0,0,0
C11450,2023-01-30,0,0,0,0,0,0,0,0,0,0
C03032,2024-12-30,0,0,0,0,0,0,0,0,0,0
C04078,2024-04-15,0,0,0,0,0,0,0,0,0,0
C06614,2024-06-10,0,0,0,0,0,0,0,0,0,0
C12592,2023-05-08,0,0,0,0,0,0,0,0,0,0
C15376,2023-03-27,0,0,0,0,0,0,0,0,0,0
C12734,2024-07-01,0,0,0,0,0,0,0,0,0,0
C00713,2024-03-04,110,503,7,10008,2,334,0,169,0,0
C02014,2025-06-02,2,15,6,238,1,15,0,0,0,0
C07631,2024-07-08,5,31,7,566,1,31,0,0,0,0
C12663,2024-07-22,630,3788,7,85638,2,2503,0,1285,0,0
C19706,2023-08-28,0,0,0,0,0,0,0,0,0,0
C19792,2023-10-09,0,0,0,0,0,0,0,0,0,0
C16194,2023-06-26,0,0,0,0,0,0,0,0,0,0
C04913,2024-01-08,0,0,0,0,0,0,0,0,0,0
C14032,2023-06-26,0,0,0,0,0,0,0,0,0,0
C03280,2024-09-09,3,15,5,255,1,15,0,0,0,0
C14333,2024-02-19,0,0,0,0,0,0,0,0,0,0
C18451,2023-12-18,0,0,0,0,0,0,0,0,0,0
C06319,2023-09-04,0,0,0,0,0,0,0,0,0,0
C17352,2024-02-05,0,0,0,0,0,0,0,0,0,0
C11896,2025-09-15,0,0,0,0,0,0,0,0,0,0
C15828,2025-04-21,0,0,0,0,0,0,0,0,0,0
C11934,2024-06-17,0,0,0,0,0,0,0,0,0,0
C17718,2025-11-10,69,199,6,3512,1,199,0,0,0,0
C09857,2025-02-03,0,0,0,0,0,0,0,0,0,0
C03999,2023-04-24,0,0,0,0,0,0,0,0,0,0
C01027,2023-12-18,0,0,0,0,0,0,0,0,0,0
C17212,2023-06-05,0,0,0,0,0,0,0,0,0,0
C09705,2025-02-10,0,0,0,0,0,0,0,0,0,0
C07522,2023-06-26,0,0,0,0,0,0,0,0,0,0
C05066,2024-05-13,0,0,0,0,0,0,0,0,0,0
C06624,2025-10-27,0,0,0,0,0,0,0,0,0,0
C15036,2024-06-24,0,0,0,0,0,0,0,0,0,0
C06885,2025-08-18,0,0,0,0,0,0,0,0,0,0
C09960,2023-06-05,0,0,0,0,0,0,0,0,0,0
C05766,2025-01-13,94,524,5,9394,2,334,190,0,0,0
C07219,2025-08-04,0,0,0,0,0,0,0,0,0,0
C13218,2024-05-06,0,0,0,0,0,0,0,0,0,0
C13234,2024-02-05,0,0,0,0,0,0,0,0,0,0
C14413,2024-02-12,0,0,0,0,0,0,0,0,0,0
C01955,2024-05-27,0,0,0,0,0,0,0,0,0,0
C15941,2023-10-16,0,0,0,0,0,0,0,0,0,0
C08868,2024-06-17,0,0,0,0,0,0,0,0,0,0
C14383,2023-11-13,0,0,0,0,0,0,0,0,0,0
C09349,2025-12-29,0,0,0,0,0,0,0,0,0,0
C09665,2025-11-10,17,85,7,1483,2,68,0,0,17,0
C17301,2023-01-23,0,0,0,0,0,0,0,0,0,0
C14458,2024-02-12,0,0,0,0,0,0,0,0,0,0
C18793,2025-04-21,0,0,0,0,0,0,0,0,0,0
C09345,2025-03-24,0,0,0,0,0,0,0,0,0,0
C10869,2023-05-22,0,0,0,0,0,0,0,0,0,0
C14320,2025-01-06,0,0,0,0,0,0,0,0,0,0
C19422,2024-07-29,0,0,0,0,0,0,0,0,0,0
C08728,2024-04-15,0,0,0,0,0,0,0,0,0,0
C03336,2024-07-29,0,0,0,0,0,0,0,0,0,0
C06820,2023-04-10,0,0,0,0,0,0,0,0,0,0
C02752,2024-10-07,0,0,0,0,0,0,0,0,0,0
C08545,2023-05-15,0,0,0,0,0,0,0,0,0,0
C01722,2023-11-06,0,0,0,0,0,0,0,0,0,0
C13311,2024-11-18,48,234,6,4319,2,173,0,61,0,0
C16065,2024-07-15,0,0,0,0,0,0,0,0,0,0
C09397,2024-01-08,0,0,0,0,0,0,0,0,0,0
C02194,2023-02-27,0,0,0,0,0,0,0,0,0,0
C02863,2024-06-10,0,0,0,0,0,0,0,0,0,0
C17707,2024-08-26,0,0,0,0,0,0,0,0,0,0
C11594,2024-03-25,0,0,0,0,0,0,0,0,0,0
C06902,2024-02-12,0,0,0,0,0,0,0,0,0,0
C04305,2023-12-25,0,0,0,0,0,0,0,0,0,0
C15272,2024-04-29,293,938,4,18828,1,938,0,0,0,0
C09248,2025-01-20,0,0,0,0,0,0,0,0,0,0
C13510,2025-11-17,149,875,5,15052,3,444,214,217,0,0
C11940,2023-10-16,0,0,0,0,0,0,0,0,0,0
C04770,2023-01-09,0,0,0,0,0,0,0,0,0,0
C15397,2023-01-23,0,0,0,0,0,0,0,0,0,0
C10857,2025-01-27,133,752,6,13577,3,450,0,182,120,0
C04102,2024-12-09,93,410,7,7302,2,275,135,0,0,0
C14655,2025-10-27,32,197,7,3802,2,120,77,0,0,0
C18897,2025-11-24,0,0,0,0,0,0,0,0,0,0
C05336,2023-04-24,0,0,0,0,0,0,0,0,0,0
C07920,2023-08-21,0,0,0,0,0,0,0,0,0,0
C07380,2025-03-24,66,382,6,6903,2,297,0,0,85,0
C19034,2023-11-27,0,0,0,0,0,0,0,0,0,0
C01516,2024-03-04,0,0,0,0,0,0,0,0,0,0
C17085,2025-06-02,0,0,0,0,0,0,0,0,0,0
C04716,2024-01-01,0,0,0,0,0,0,0,0,0,0
C16283,2025-12-22,0,0,0,0,0,0,0,0,0,0
C02107,2025-07-07,507,2699,7,48613,2,1785,0,914,0,0
C17902,2024-11-18,0,0,0,0,0,0,0,0,0,0
C00229,2025-08-04,348,2288,5,46754,3,1102,551,635,0,0
C13312,2023-01-09,0,0,0,0,0,0,0,0,0,0
C02557,2025-02-17,0,0,0,0,0,0,0,0,0,0
C19285,2024-07-08,0,0,0,0,0,0,0,0,0,0
C00934,2023-06-12,0,0,0,0,0,0,0,0,0,0
C18058,2024-10-28,60,328,5,5798,2,234,94,0,0,0
C07270,2023-08-21,0,0,0,0,0,0,0,0,0,0
C06053,2025-11-03,0,0,0,0,0,0,0,0,0,0
C05025,2023-07-24,0,0,0,0,0,0,0,0,0,0
C16330,2024-04-29,39,311,7,5579,3,138,96,0,77,0
C09555,2023-07-31,0,0,0,0,0,0,0,0,0,0
C08435,2024-09-23,413,3282,6,61094,4,1457,707,723,0,395
C13947,2025-06-09,113,496,6,9779,2,343,153,0,0,0
C01669,2025-04-14,5,32,7,688,3,17,8,7,0,0
C18439,2026-01-05,0,0,0,0,0,0,0,0,0,0
C16625,2025-05-12,0,0,0,0,0,0,0,0,0,0
C01729,2025-02-17,0,0,0,0,0,0,0,0,0,0
C05923,2025-07-21,0,0,0,0,0,0,0,0,0,0
C10968,2023-01-02,0,0,0,0,0,0,0,0,0,0
C19845,2024-01-29,0,0,0,0,0,0,0,0,0,0
C02321,2023-12-11,0,0,0,0,0,0,0,0,0,0
C12277,2024-10-14,0,0,0,0,0,0,0,0,0,0
C10830,2023-03-27,0,0,0,0,0,0,0,0,0,0
C06485,2023-05-15,0,0,0,0,0,0,0,0,0,0
C15830,2024-03-25,0,0,0,0,0,0,0,0,0,0
C18868,2024-01-15,0,0,0,0,0,0,0,0,0,0
C16499,2023-01-02,0,0,0,0,0,0,0,0,0,0
C05500,2024-05-13,3,19,7,367,3,10,1,8,0,0
C09511,2024-04-22,253,2109,5,44049,5,732,430,396,295,256
C14853,2024-10-07,0,0,0,0,0,0,0,0,0,0
C14479,2024-09-02,0,0,0,0,0,0,0,0,0,0
C18107,2024-01-29,0,0,0,0,0,0,0,0,0,0
C00318,2024-04-15,0,0,0,0,0,0,0,0,0,0
C18816,2023-11-13,0,0,0,0,0,0,0,0,0,0
C03695,2023-12-18,0,0,0,0,0,0,0,0,0,0
C06804,2025-09-29,0,0,0,0,0,0,0,0,0,0
C10259,2025-02-03,0,0,0,0,0,0,0,0,0,0
C07504,2023-02-27,0,0,0,0,0,0,0,0,0,0
C16099,2023-08-07,0,0,0,0,0,0,0,0,0,0
C06176,2024-07-22,0,0,0,0,0,0,0,0,0,0
C10158,2024-12-30,141,848,6,14836,3,475,0,273,0,100
C16250,2025-02-17,360,1997,7,36950,2,1333,664,0,0,0
C13250,2025-04-28,0,0,0,0,0,0,0,0,0,0
C03412,2025-03-10,0,0,0,0,0,0,0,0,0,0
C04513,2023-02-06,0,0,0,0,0,0,0,0,0,0
C14417,2024-03-18,0,0,0,0,0,0,0,0,0,0
C16881,2025-01-06,57,346,5,7770,2,230,116,0,0,0
C10150,2025-02-10,0,0,0,0,0,0,0,0,0,0
C07959,2023-12-18,0,0,0,0,0,0,0,0,0,0
C17033,2023-11-20,0,0,0,0,0,0,0,0,0,0
C02808,2023-09-11,0,0,0,0,0,0,0,0,0,0
C01395,2025-04-21,0,0,0,0,0,0,0,0,0,0
C19325,2024-10-14,0,0,0,0,0,0,0,0,0,0
C06536,2025-06-16,13,55,6,1018,2,44,0,0,0,11
C00198,2023-04-17,0,0,0,0,0,0,0,0,0,0
C12523,2023-02-20,0,0,0,0,0,0,0,0,0,0
C10038,2025-07-21,0,0,0,0,0,0,0,0,0,0
C12895,2025-08-25,244,1295,6,22471,2,918,377,0,0,0
C17979,2024-04-15,0,0,0,0,0,0,0,0,0,0
C18394,2024-03-18,0,0,0,0,0,0,0,0,0,0
C12341,2025-09-29,0,0,0,0,0,0,0,0,0,0
C10392,2023-06-26,0,0,0,0,0,0,0,0,0,0
C11728,2025-11-24,363,3047,6,56540,4,1296,617,679,455,0
C06457,2023-09-04,0,0,0,0,0,0,0,0,0,0
C15208,2025-12-22,0,0,0,0,0,0,0,0,0,0
C18455,2023-03-13,0,0,0,0,0,0,0,0,0,0
C11381,2025-04-07,0,0,0,0,0,0,0,0,0,0
C10152,2025-08-11,0,0,0,0,0,0,0,0,0,0
C10182,2023-04-17,0,0,0,0,0,0,0,0,0,0
C08565,2025-02-24,0,0,0,0,0,0,0,0,0,0
C01389,2025-10-13,0,0,0,0,0,0,0,0,0,0
C08079,2023-09-25,0,0,0,0,0,0,0,0,0,0
C08021,2024-12-30,0,0,0,0,0,0,0,0,0,0
C08278,2024-07-08,0,0,0,0,0,0,0,0,0,0
C16892,2025-09-29,0,0,0,0,0,0,0,0,0,0
C12636,2023-12-18,0,0,0,0,0,0,0,0,0,0
C14936,2023-05-15,0,0,0,0,0,0,0,0,0,0
C06431,2025-08-11,9,35,4,622,2,24,0,0,11,0
C10792,2025-02-10,0,0,0,0,0,0,0,0,0,0
C08380,2024-07-08,0,0,0,0,0,0,0,0,0,0
C10450,2024-10-21,0,0,0,0,0,0,0,0,0,0
C18876,2023-10-16,0,0,0,0,0,0,0,0,0,0
C18058,2024-04-01,58,315,7,5431,2,211,104,0,0,0
C12248,2024-06-17,0,0,0,0,0,0,0,0,0,0
C09322,2023-07-24,0,0,0,0,0,0,0,0,0,0
C09994,2023-02-13,0,0,0,0,0,0,0,0,0,0
C16409,2024-03-25,0,0,0,0,0,0,0,0,0,0
C07431,2023-10-02,0,0,0,0,0,0,0,0,0,0
C16719,2025-06-23,0,0,0,0,0,0,0,0,0,0
C07277,2023-08-07,0,0,0,0,0,0,0,0,0,0
C09382,2024-12-02,0,0,0,0,0,0,0,0,0,0
C11910,2023-05-22,0,0,0,0,0,0,0,0,0,0
C10166,2024-07-29,1040,8346,6,174087,4,3895,1934,0,1456,1061
C10393,2024-03-04,0,0,0,0,0,0,0,0,0,0
C17047,2025-03-17,0,0,0,0,0,0,0,0,0,0
C13526,2023-10-09,0,0,0,0,0,0,0,0,0,0
C19736,2023-08-21,0,0,0,0,0,0,0,0,0,0
C19596,2023-05-22,0,0,0,0,0,0,0,0,0,0
C05046,2024-09-09,0,0,0,0,0,0,0,0,0,0
