ticket_id,customer_id,created_at,resolved_at,issue_category,priority,channel,resolution_hours,reopened,csat_score,escalated
TKT00106247,C18479,2025-03-28 17:56:00,2025-03-29 20:42:48.000000000,Product Bug,Low,Support Portal,26.78,False,3,False
TKT00020173,C03411,2024-08-19 14:48:00,2024-08-20 21:13:12.000000000,Technical Issue,High,Email,30.42,False,4,False
TKT00082230,C14260,2025-03-17 16:52:00,2025-03-19 10:22:36.000000000,Integration,Medium,Phone,41.51,False,4,False
TKT00002745,C00442,2025-12-17 13:33:00,2025-12-18 00:31:48.000000000,Technical Issue,High,Email,10.98,False,4,False
TKT00024019,C04051,2025-02-21 16:16:00,2025-02-23 01:01:00.000000000,Billing,Medium,Phone,32.75,False,4,False
TKT00111062,C19357,2025-06-08 18:36:00,2025-06-09 16:32:24.000000000,Integration,Medium,Email,21.94,False,4,False
TKT00085386,C14756,2024-12-21 11:47:00,2024-12-26 00:48:48.000000000,Feature Request,Medium,Chat,109.03,False,3,False
TKT00087308,C15095,2025-10-04 09:54:00,2025-10-05 08:01:48.000000000,Billing,Low,Chat,22.13,False,5,False
TKT00049673,C08607,2025-11-04 08:19:00,2025-11-04 17:15:59.999999999,Feature Request,Critical,Email,8.95,False,4,False
TKT00067020,C11552,2025-08-24 14:05:00,2025-08-25 00:14:00.000000000,Product Bug,High,Email,10.15,False,4,False
TKT00065258,C11267,2024-06-05 18:17:00,2024-06-07 19:47:36.000000000,Product Bug,Medium,Chat,49.51,False,4,False
TKT00023662,C03976,2025-07-18 08:40:00,2025-07-25 12:50:12.000000000,Technical Issue,Low,Phone,172.17,False,3,False
TKT00036267,C06167,2025-10-06 13:36:00,2025-10-07 08:41:24.000000000,Integration,High,Email,19.09,False,4,False
TKT00036876,C06288,2026-01-09 09:55:00,2026-01-09 21:13:36.000000000,Training / Onboarding,High,Email,11.31,False,4,False
TKT00081229,C14110,2025-12-28 17:05:00,2025-12-30 01:38:36.000000000,Technical Issue,Medium,Email,32.56,False,3,False
TKT00006696,C01094,2026-01-11 08:35:00,2026-01-14 16:38:00.000000000,Training / Onboarding,Low,Chat,80.05,False,4,False
TKT00085101,C14724,2025-04-25 15:21:00,2025-04-26 06:23:24.000000000,Technical Issue,Medium,Support Portal,15.04,False,4,False
TKT00038848,C06635,2025-11-11 17:11:00,2025-11-11 21:53:36.000000000,Technical Issue,Critical,Email,4.71,False,3,True
TKT00010724,C01784,2025-05-02 08:04:00,2025-05-02 16:52:00.000000000,Technical Issue,High,Phone,8.8,False,3,False
TKT00099382,C17218,2024-08-14 10:36:00,2024-08-15 09:19:48.000000000,Integration,High,Email,22.73,False,4,False
TKT00076190,C13171,2025-05-24 15:50:00,2025-05-25 03:25:24.000000000,Performance,High,Chat,11.59,False,4,True
TKT00011193,C01867,2024-12-23 08:58:00,2024-12-24 08:17:12.000000000,Technical Issue,High,Email,23.32,False,4,False
TKT00014138,C02360,2025-06-26 12:04:00,2025-06-27 13:04:00.000000000,Billing,Medium,Chat,25.0,False,3,False
TKT00083752,C14504,2025-02-18 18:48:00,2025-02-19 07:54:36.000000000,Account Management,High,Support Portal,13.11,True,4,False
TKT00095131,C16442,2025-01-04 12:00:00,2025-01-06 17:07:48.000000000,Technical Issue,Low,Phone,53.13,False,3,False
TKT00111253,C19402,2024-11-29 11:58:00,2024-12-01 03:28:00.000000000,Performance,Medium,Support Portal,39.5,False,4,False
TKT00095065,C16438,2024-03-13 14:21:00,2024-03-15 02:57:00.000000000,Technical Issue,Low,Chat,36.6,False,3,False
TKT00105412,C18311,2025-05-02 16:22:00,2025-05-15 12:38:12.000000000,Feature Request,Low,Phone,308.27,False,4,False
TKT00020623,C03493,2025-01-18 18:06:00,2025-01-19 05:12:00.000000000,Billing,High,Support Portal,11.1,False,5,False
TKT00012749,C02116,2025-07-19 16:47:00,2025-07-20 04:06:48.000000000,Product Bug,High,Chat,11.33,False,4,True
TKT00097438,C16861,2025-03-06 15:23:00,2025-03-08 07:10:24.000000000,Integration,Medium,Phone,39.79,False,4,False
TKT00062297,C10785,2024-11-05 17:35:00,2024-11-06 19:09:48.000000000,Product Bug,Medium,Email,25.58,False,5,False
TKT00001220,C00204,2025-06-27 16:59:00,2025-07-01 06:53:00.000000000,Product Bug,Low,Chat,85.9,False,4,False
TKT00055065,C09499,2025-03-27 08:20:00,2025-03-28 10:32:36.000000000,Training / Onboarding,High,Chat,26.21,False,5,False
TKT00078613,C13613,2024-06-03 16:34:00,2024-06-03 23:08:48.000000000,Account Management,High,Phone,6.58,True,4,False
TKT00044948,C07764,2025-01-25 11:03:00,2025-01-26 19:10:11.999999999,Integration,Low,Email,32.12,False,4,False
TKT00014187,C02375,2024-11-18 10:36:00,2024-11-27 04:27:36.000000000,Product Bug,Low,Email,209.86,False,3,False
TKT00052724,C09109,2024-04-05 15:32:00,2024-04-07 01:32:36.000000000,Feature Request,High,Email,34.01,False,4,True
TKT00104038,C18049,2025-12-03 18:43:00,2025-12-05 12:16:00.000000000,Product Bug,Low,Email,41.55,False,4,False
TKT00009987,C01662,2024-08-28 14:38:00,2024-08-29 11:42:48.000000000,Billing,Low,Support Portal,21.08,False,4,False
TKT00081794,C14182,2025-12-12 11:24:00,2025-12-14 09:01:12.000000000,Performance,Medium,Email,45.62,False,4,False
TKT00074904,C12916,2024-10-07 18:19:00,2024-10-12 01:37:00.000000000,Product Bug,Low,Chat,103.3,False,4,False
TKT00058588,C10131,2025-03-15 09:45:00,2025-03-15 18:44:24.000000000,Account Management,High,Phone,8.99,False,4,False
TKT00091060,C15759,2025-07-31 13:34:00,2025-08-02 06:39:24.000000000,Technical Issue,High,Email,41.09,False,3,True
TKT00089795,C15526,2025-01-13 17:10:00,2025-01-13 21:44:12.000000000,Technical Issue,Critical,Email,4.57,False,4,False
TKT00100246,C17368,2025-06-18 08:01:00,2025-06-18 20:35:12.000000000,Integration,Medium,Email,12.57,False,5,False
TKT00041056,C07026,2025-08-08 16:31:00,2025-08-10 20:32:12.000000000,Product Bug,Medium,Support Portal,52.02,False,5,False
TKT00059829,C10334,2025-09-12 17:00:00,2025-09-15 02:10:48.000000000,Performance,Medium,Support Portal,57.18,False,3,False
TKT00015088,C02526,2024-05-11 11:31:00,2024-05-14 02:56:12.000000000,Integration,Low,Chat,63.42,False,3,False
TKT00110547,C19276,2025-04-27 08:33:00,2025-04-28 08:32:24.000000000,Product Bug,Medium,Support Portal,23.99,False,4,False
TKT00020946,C03529,2025-12-08 12:36:00,2025-12-09 07:40:12.000000000,Account Management,High,Chat,19.07,False,3,False
TKT00026281,C04437,2025-11-21 12:18:00,2025-11-23 02:44:24.000000000,Account Management,Low,Support Portal,38.44,False,4,False
TKT00035957,C06102,2025-02-26 13:04:00,2025-03-04 22:49:00.000000000,Feature Request,Low,Chat,153.75,False,4,False
TKT00051589,C08940,2024-08-28 12:22:00,2024-08-29 06:28:36.000000000,Technical Issue,High,Support Portal,18.11,False,3,True
TKT00111159,C19380,2025-10-27 15:16:00,2025-10-28 00:42:24.000000000,Account Management,High,Phone,9.44,True,4,False
TKT00101477,C17613,2025-08-18 18:34:00,2025-08-19 14:36:24.000000000,Technical Issue,Medium,Email,20.04,False,4,False
TKT00002440,C00398,2025-07-29 12:02:00,2025-07-31 08:13:24.000000000,Integration,High,Email,44.19,False,5,False
TKT00062879,C10880,2025-04-19 17:10:00,2025-04-21 04:58:36.000000000,Technical Issue,Medium,Chat,35.81,False,4,False
TKT00001816,C00318,2024-10-24 17:20:00,2024-10-25 16:58:24.000000000,Performance,High,Support Portal,23.64,False,4,False
TKT00061037,C10579,2025-04-23 10:12:00,2025-04-25 09:47:24.000000000,Product Bug,Medium,Email,47.59,False,3,False
TKT00037802,C06470,2024-12-01 08:21:00,2024-12-02 07:36:00.000000000,Performance,High,Support Portal,23.25,True,5,False
TKT00106155,C18465,2024-10-09 11:36:00,2024-10-10 16:02:24.000000000,Account Management,High,Support Portal,28.44,False,4,False
TKT00034141,C05779,2024-11-18 14:14:00,2024-11-19 03:51:12.000000000,Training / Onboarding,Medium,Chat,13.62,False,4,True
TKT00041609,C07143,2025-06-12 14:39:00,2025-06-13 17:33:36.000000000,Technical Issue,Medium,Phone,26.91,False,4,False
TKT00077031,C13315,2024-09-13 08:41:00,2024-09-21 15:56:36.000000000,Integration,Low,Chat,199.26,False,3,True
TKT00014107,C02348,2025-02-05 10:40:00,2025-02-05 19:48:24.000000000,Training / Onboarding,Critical,Support Portal,9.14,True,4,False
TKT00055126,C09507,2025-09-17 17:04:00,2025-09-18 08:21:24.000000000,Account Management,Medium,Phone,15.29,False,3,False
TKT00063620,C10990,2024-11-26 17:49:00,2024-11-27 17:25:00.000000000,Billing,High,Phone,23.6,False,4,False
TKT00080160,C13938,2024-11-30 15:23:00,2024-12-02 09:57:12.000000000,Feature Request,Medium,Phone,42.57,False,5,False
TKT00067857,C11700,2024-06-29 17:48:00,2024-06-30 16:08:24.000000000,Technical Issue,Medium,Chat,22.34,False,4,False
TKT00077207,C13350,2025-08-26 11:11:00,2025-08-27 20:57:12.000000000,Account Management,Low,Phone,33.77,False,3,False
TKT00048712,C08447,2025-04-19 08:59:00,2025-04-21 04:27:12.000000000,Integration,Medium,Support Portal,43.47,False,4,False
TKT00041268,C07074,2024-04-23 15:40:00,2024-04-25 12:15:24.000000000,Billing,Low,Email,44.59,False,3,False
TKT00062166,C10764,2025-08-06 16:45:00,2025-08-07 01:45:36.000000000,Account Management,Medium,Phone,9.01,False,3,False
TKT00032930,C05607,2024-12-29 08:45:00,2024-12-29 13:29:24.000000000,Technical Issue,Critical,Phone,4.74,False,3,True
TKT00041319,C07089,2025-03-23 13:27:00,2025-03-24 05:57:00.000000000,Integration,Medium,Support Portal,16.5,False,3,False
TKT00039403,C06745,2025-03-16 12:40:00,2025-03-18 01:19:00.000000000,Feature Request,High,Support Portal,36.65,False,5,False
TKT00026262,C04434,2024-05-24 09:50:00,2024-05-27 02:27:47.999999999,Account Management,Low,Email,64.63,False,4,False
TKT00074810,C12906,2024-08-16 13:08:00,2024-08-16 21:12:48.000000000,Technical Issue,High,Email,8.08,False,4,False
TKT00091880,C15926,2025-12-24 09:30:00,2025-12-25 21:09:35.999999999,Account Management,Low,Chat,35.66,False,4,False
TKT00053698,C09257,2025-01-25 14:27:00,2025-01-26 21:07:12.000000000,Billing,Low,Chat,30.67,False,3,False
TKT00082131,C14233,2025-10-13 14:22:00,2025-10-15 16:40:00.000000000,Technical Issue,Medium,Support Portal,50.3,False,4,False
TKT00071337,C12265,2025-07-03 17:29:00,2025-07-05 19:31:24.000000000,Integration,Medium,Chat,50.04,False,3,False
TKT00094851,C16407,2024-09-22 08:42:00,2024-09-25 02:23:24.000000000,Performance,Medium,Chat,65.69,False,4,False
TKT00009701,C01604,2025-07-05 17:13:00,2025-07-06 22:41:12.000000000,Product Bug,Medium,Chat,29.47,False,4,False
TKT00094657,C16379,2024-12-17 16:04:00,2024-12-20 18:54:24.000000000,Technical Issue,Low,Phone,74.84,False,5,False
TKT00015628,C02639,2025-05-11 15:06:00,2025-05-12 20:43:48.000000000,Technical Issue,Medium,Email,29.63,False,4,False
TKT00047986,C08312,2025-08-07 18:33:00,2025-08-08 21:36:36.000000000,Training / Onboarding,Medium,Phone,27.06,False,4,False
TKT00100322,C17379,2024-10-14 09:32:00,2024-10-14 21:30:48.000000000,Integration,High,Support Portal,11.98,False,4,False
TKT00085222,C14743,2025-02-09 15:01:00,2025-02-11 19:14:48.000000000,Technical Issue,Medium,Phone,52.23,False,3,False
TKT00093958,C16272,2025-05-02 16:13:00,2025-05-04 01:28:00.000000000,Training / Onboarding,Low,Phone,33.25,False,5,False
TKT00098059,C16979,2025-08-06 15:03:00,2025-08-12 23:42:36.000000000,Feature Request,Low,Chat,152.66,False,4,False
TKT00049658,C08605,2025-03-20 11:15:00,2025-03-23 21:00:00.000000000,Product Bug,Low,Phone,81.75,False,5,False
TKT00008971,C01494,2024-03-20 15:13:00,2024-03-22 02:28:00.000000000,Integration,Medium,Email,35.25,False,4,False
TKT00088856,C15371,2024-09-14 10:40:00,2024-09-14 14:13:36.000000000,Technical Issue,Critical,Chat,3.56,False,4,True
TKT00004233,C00676,2024-12-11 16:58:00,2024-12-14 16:23:48.000000000,Integration,Low,Chat,71.43,False,3,False
TKT00091867,C15924,2025-08-08 13:45:00,2025-08-09 09:18:00.000000000,Product Bug,High,Phone,19.55,False,3,False
TKT00071300,C12261,2025-08-17 15:48:00,2025-08-18 23:37:12.000000000,Technical Issue,Medium,Phone,31.82,False,4,False
TKT00022307,C03751,2024-10-24 12:16:00,2024-10-25 12:01:36.000000000,Performance,Medium,Support Portal,23.76,False,4,False
TKT00028013,C04769,2025-09-13 14:57:00,2025-09-13 23:30:36.000000000,Billing,High,Chat,8.56,False,5,False
TKT00070114,C12068,2025-01-03 09:21:00,2025-01-03 23:05:24.000000000,Account Management,Medium,Email,13.74,False,4,False
TKT00079326,C13782,2025-08-02 13:16:00,2025-08-03 15:17:48.000000000,Performance,High,Phone,26.03,False,4,False
TKT00015935,C02696,2025-02-04 12:25:00,2025-02-05 05:27:24.000000000,Performance,High,Support Portal,17.04,True,3,False
TKT00002232,C00362,2025-06-10 18:57:00,2025-06-12 02:35:24.000000000,Technical Issue,Low,Email,31.64,False,5,False
TKT00037974,C06505,2025-12-25 15:07:00,2025-12-26 16:44:48.000000000,Integration,Medium,Chat,25.63,False,5,False
TKT00099755,C17283,2025-03-21 15:26:00,2025-03-22 02:47:36.000000000,Billing,Medium,Email,11.36,True,4,False
TKT00083480,C14459,2024-10-06 18:42:00,2024-10-08 08:40:12.000000000,Technical Issue,Low,Email,37.97,False,4,False
TKT00026474,C04472,2025-10-14 13:10:00,2025-10-16 08:07:36.000000000,Billing,Medium,Chat,42.96,False,4,False
TKT00069675,C12013,2025-01-17 10:31:00,2025-01-18 02:41:48.000000000,Training / Onboarding,High,Phone,16.18,False,5,False
TKT00061828,C10707,2025-10-25 18:42:00,2025-10-27 06:38:23.999999999,Performance,Medium,Phone,35.94,False,5,False
TKT00079164,C13751,2025-11-27 12:46:00,2025-11-30 09:44:12.000000000,Feature Request,Medium,Phone,68.97,False,3,False
TKT00020809,C03509,2025-04-29 17:58:00,2025-04-29 22:45:24.000000000,Integration,Critical,Chat,4.79,True,2,True
TKT00032395,C05519,2025-05-06 15:39:00,2025-05-10 21:31:12.000000000,Product Bug,Medium,Chat,101.87,False,3,False
TKT00033505,C05676,2025-08-11 16:16:00,2025-08-17 06:40:36.000000000,Feature Request,Low,Email,134.41,False,3,False
TKT00018063,C03058,2025-01-23 10:55:00,2025-01-26 05:35:48.000000000,Feature Request,Medium,Support Portal,66.68,False,4,False
TKT00111969,C19508,2024-09-08 18:37:00,2024-09-09 15:07:00.000000000,Product Bug,High,Phone,20.5,False,5,False
TKT00043645,C07551,2025-05-11 18:13:00,2025-05-14 23:59:12.000000000,Feature Request,High,Email,77.77,True,3,False
TKT00072488,C12478,2024-12-25 15:34:00,2024-12-26 20:59:12.000000000,Product Bug,Medium,Email,29.42,False,4,False
TKT00104487,C18115,2026-01-09 12:41:00,2026-01-19 20:57:48.000000000,Integration,Low,Chat,248.28,False,4,False
TKT00099528,C17244,2025-11-02 18:05:00,2025-11-04 05:23:36.000000000,Performance,Medium,Support Portal,35.31,False,4,False
TKT00010050,C01666,2025-10-26 11:33:00,2025-10-26 23:10:48.000000000,Technical Issue,High,Chat,11.63,False,4,False
TKT00073201,C12608,2024-07-24 18:07:00,2024-07-27 06:13:36.000000000,Product Bug,Medium,Support Portal,60.11,False,4,False
TKT00088012,C15213,2025-08-04 10:10:00,2025-08-05 11:19:36.000000000,Product Bug,Medium,Chat,25.16,False,4,False
TKT00054348,C09370,2024-12-20 17:13:00,2024-12-21 04:38:12.000000000,Account Management,High,Email,11.42,True,4,False
TKT00010759,C01788,2025-12-22 15:47:00,2025-12-23 01:11:00.000000000,Billing,High,Email,9.4,True,3,True
TKT00088656,C15339,2024-12-19 17:43:00,2024-12-20 11:51:59.999999999,Technical Issue,Medium,Support Portal,18.15,False,3,False
TKT00015273,C02563,2025-11-15 11:10:00,2025-11-15 22:11:48.000000000,Product Bug,Critical,Chat,11.03,False,4,False
TKT00093703,C16236,2025-08-19 15:11:00,2025-08-22 04:00:12.000000000,Technical Issue,Low,Email,60.82,False,4,False
TKT00025489,C04310,2025-02-10 14:57:00,2025-02-12 05:20:24.000000000,Billing,Medium,Email,38.39,False,4,False
TKT00082718,C14343,2025-08-10 17:39:00,2025-08-11 06:37:48.000000000,Technical Issue,High,Email,12.98,False,3,False
TKT00020205,C03417,2025-02-20 16:58:00,2025-02-21 15:30:24.000000000,Integration,High,Phone,22.54,False,5,False
TKT00045403,C07862,2024-01-17 17:28:00,2024-01-19 09:25:36.000000000,Integration,Medium,Email,39.96,False,4,False
TKT00072764,C12528,2025-06-22 11:14:00,2025-06-25 10:53:00.000000000,Integration,Low,Phone,71.65,False,5,False
TKT00062915,C10884,2024-09-26 11:44:00,2024-09-27 00:08:36.000000000,Performance,High,Phone,12.41,True,3,True
TKT00024805,C04185,2025-09-03 17:57:00,2025-09-04 09:57:36.000000000,Billing,Medium,Email,16.01,False,5,False
TKT00011266,C01875,2025-12-18 10:28:00,2025-12-18 12:52:36.000000000,Technical Issue,Critical,Phone,2.41,True,4,False
TKT00068366,C11795,2026-01-10 12:29:00,2026-01-10 23:27:12.000000000,Account Management,High,Email,10.97,False,5,False
TKT00049733,C08616,2025-08-10 14:15:00,2025-08-12 03:24:00.000000000,Performance,Medium,Chat,37.15,False,4,False
TKT00041672,C07154,2025-12-09 11:02:00,2025-12-12 23:20:36.000000000,Product Bug,Low,Email,84.31,True,4,False
TKT00074133,C12777,2025-02-16 17:18:00,2025-02-18 06:01:12.000000000,Product Bug,Medium,Email,36.72,False,4,False
TKT00097615,C16895,2025-05-06 15:47:00,2025-05-10 05:50:36.000000000,Product Bug,Low,Support Portal,86.06,False,3,False
TKT00091021,C15745,2025-09-08 18:14:00,2025-09-11 06:44:36.000000000,Technical Issue,Medium,Phone,60.51,True,3,False
TKT00002321,C00386,2025-03-28 11:51:00,2025-03-30 05:35:24.000000000,Technical Issue,Low,Phone,41.74,False,4,False
TKT00067653,C11667,2025-08-01 18:29:00,2025-08-03 20:48:48.000000000,Performance,Medium,Chat,50.33,False,4,False
TKT00071561,C12296,2024-11-22 13:38:00,2024-11-25 00:12:12.000000000,Integration,Low,Support Portal,58.57,False,4,False
TKT00033443,C05672,2025-10-05 12:52:00,2025-10-05 19:12:24.000000000,Performance,Critical,Email,6.34,False,3,True
TKT00051519,C08925,2026-01-04 17:02:00,2026-01-05 21:18:48.000000000,Product Bug,High,Phone,28.28,False,3,False
TKT00027889,C04737,2025-12-17 14:10:00,2025-12-18 03:08:48.000000000,Account Management,High,Chat,12.98,False,4,True
TKT00018912,C03223,2025-01-18 18:00:00,2025-01-19 12:15:00.000000000,Performance,High,Chat,18.25,True,3,False
TKT00113517,C19812,2025-12-31 09:31:00,2026-01-01 03:31:00.000000000,Training / Onboarding,High,Phone,18.0,False,4,False
TKT00104303,C18081,2025-08-22 15:39:00,2025-08-23 05:27:00.000000000,Product Bug,High,Support Portal,13.8,False,4,False
TKT00035055,C05922,2025-09-21 10:47:00,2025-09-22 13:45:48.000000000,Technical Issue,Medium,Support Portal,26.98,False,4,False
TKT00114715,C19992,2025-08-17 14:05:00,2025-08-19 15:05:36.000000000,Product Bug,Low,Support Portal,49.01,False,3,False
TKT00085774,C14819,2025-06-13 18:14:00,2025-06-14 19:21:48.000000000,Account Management,Low,Phone,25.13,False,3,False
TKT00021565,C03627,2025-10-13 11:10:00,2025-10-17 13:58:36.000000000,Product Bug,Low,Email,98.81,False,4,False
TKT00046864,C08117,2025-08-12 18:18:00,2025-08-14 20:20:24.000000000,Feature Request,High,Email,50.04,True,3,False
TKT00062763,C10857,2025-10-16 18:08:00,2025-10-20 09:51:48.000000000,Performance,Low,Chat,87.73,False,4,False
TKT00102650,C17813,2024-12-07 12:19:00,2024-12-09 05:45:24.000000000,Integration,High,Email,41.44,False,4,False
TKT00112141,C19547,2025-11-17 18:41:00,2025-11-18 05:36:12.000000000,Billing,High,Chat,10.92,False,3,True
TKT00110152,C19213,2025-02-01 18:06:00,2025-02-02 10:04:48.000000000,Training / Onboarding,High,Phone,15.98,False,4,False
TKT00039572,C06784,2025-12-19 18:53:00,2025-12-21 04:25:59.999999999,Performance,Medium,Email,33.55,False,5,False
TKT00027817,C04712,2025-04-21 09:54:00,2025-04-23 14:54:36.000000000,Performance,Medium,Email,53.01,False,5,False
TKT00007547,C01243,2025-09-18 08:42:00,2025-09-18 22:49:12.000000000,Billing,Low,Phone,14.12,False,4,False
TKT00064777,C11187,2025-03-26 17:54:00,2025-03-27 22:07:12.000000000,Integration,Medium,Email,28.22,False,5,False
TKT00018079,C03059,2025-09-27 09:22:00,2025-09-30 01:06:24.000000000,Technical Issue,Low,Chat,63.74,False,4,False
TKT00100980,C17532,2024-03-03 14:05:00,2024-03-04 07:27:12.000000000,Technical Issue,Medium,Email,17.37,True,4,False
TKT00078845,C13680,2024-08-01 11:15:00,2024-08-02 19:39:00.000000000,Account Management,Medium,Chat,32.4,False,3,False
TKT00024383,C04121,2025-09-16 16:42:00,2025-09-19 19:39:36.000000000,Integration,Low,Chat,74.96,False,3,True
TKT00046411,C08029,2025-05-25 17:04:00,2025-05-26 03:47:12.000000000,Technical Issue,High,Email,10.72,False,3,False
TKT00045835,C07931,2025-03-04 09:53:00,2025-03-05 03:45:12.000000000,Performance,Medium,Phone,17.87,False,5,False
TKT00098762,C17128,2025-11-29 12:30:00,2025-11-30 18:18:00.000000000,Training / Onboarding,Medium,Chat,29.8,False,5,False
