customer_id,snapshot_date,churn_90d,industry,region,segment,company_size,acquisition_channel,tenure_days,tenure_years,health_score,baseline_health,health_trend,volatility,behaviour,health_score_change_4w,health_score_change_8w,health_score_change_12w,health_score_pct_change_4w,health_score_pct_change_8w,health_score_pct_change_12w,active_users,sessions,active_days,usage_minutes,features_used,p001_sessions,p002_sessions,p003_sessions,p004_sessions,p005_sessions,active_users_change_4w,active_users_change_8w,active_users_change_12w,sessions_change_4w,sessions_change_8w,sessions_change_12w,usage_minutes_change_4w,usage_minutes_change_8w,usage_minutes_change_12w,active_days_change_4w,active_days_change_8w,active_days_change_12w,features_used_change_4w,features_used_change_8w,features_used_change_12w,active_users_pct_change_4w,active_users_pct_change_8w,active_users_pct_change_12w,sessions_pct_change_4w,sessions_pct_change_8w,sessions_pct_change_12w,usage_minutes_pct_change_4w,usage_minutes_pct_change_8w,usage_minutes_pct_change_12w,active_days_pct_change_4w,active_days_pct_change_8w,active_days_pct_change_12w,features_used_pct_change_4w,features_used_pct_change_8w,features_used_pct_change_12w,usage_decline_4w_flag,usage_decline_12w_flag,severe_usage_decline_12w_flag,product_count,tickets_4w,escalations_4w,reopens_4w,critical_tickets_4w,high_priority_tickets_4w,avg_csat_4w,avg_resolution_hours_4w,tickets_8w,escalations_8w,reopens_8w,critical_tickets_8w,high_priority_tickets_8w,avg_csat_8w,avg_resolution_hours_8w,tickets_12w,escalations_12w,reopens_12w,critical_tickets_12w,high_priority_tickets_12w,avg_csat_12w,avg_resolution_hours_12w,high_support_burden_12w,high_escalation_12w,low_csat_12w,slow_resolution_12w,contract_id,contract_active,annual_contract_value,total_contract_value,contract_type,auto_renew,contract_age_days,days_to_renewal,renewal_within_30d,renewal_within_90d,renewal_within_180d
C04700,2024-12-16,0,Technology,Middle East,Mid-Market,722,Inbound,174,0.47638603696098564,100.0,75.08,0.287,0.9504,Improving,0.0,0.9000000000000057,0.0,0.0,0.009081735620585325,0.0,300,2193,7,39355,3,1162,0,593,438,0,8.0,0.0,6.0,88.0,20.0,121.0,-3260.0,-142.0,-7438.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0273972602739726,0.0,0.02040816326530612,0.04180522565320665,0.009203865623561895,0.0583976833976834,-0.07649888536900153,-0.0035952097627667923,-0.1589553993118629,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0,0,0,3,2.0,0.0,0.0,0.0,1.0,4.0,52.09,2.0,0.0,0.0,0.0,1.0,4.0,52.09,2.0,0.0,0.0,0.0,1.0,4.0,52.09,0,0,0,1,CT004700,1,5141393.06,5141393.06,Annual,True,174.0,191.0,0,0,0
C04041,2024-04-22,0,Telecommunications,APAC,SMB,68,Enterprise Sales,61,0.16700889801505817,76.53,75.92,-0.0455,0.921,Stable,-1.5600000000000023,-2.489999999999995,-4.75,-0.019976949673453735,-0.03151100987091869,-0.05843996062992126,17,71,7,1117,2,64,0,0,7,0,1.0,17.0,17.0,-6.0,71.0,71.0,-410.0,1117.0,1117.0,1.0,7.0,7.0,0.0,2.0,2.0,0.0625,,,-0.07792207792207792,,,-0.2685003274394237,,,0.16666666666666666,,,0.0,,,1,0,0,2,1.0,0.0,0.0,0.0,0.0,4.0,35.26,1.0,0.0,0.0,0.0,0.0,4.0,35.26,1.0,0.0,0.0,0.0,0.0,4.0,35.26,0,0,0,0,CT004041,1,451427.26,451427.26,Annual,False,61.0,304.0,0,0,0
C09569,2025-08-25,0,Education,Latin America,SMB,64,Partner,53,0.14510609171800137,55.18,81.36,-0.0393,0.9097,Stable,-1.0799999999999983,-3.299999999999997,-5.609999999999999,-0.019196587273373592,-0.056429548563611445,-0.09228491528211877,4,12,6,191,1,12,0,0,0,0,0.0,4.0,4.0,-2.0,12.0,12.0,-124.0,191.0,191.0,2.0,6.0,6.0,0.0,1.0,1.0,0.0,,,-0.14285714285714285,,,-0.39365079365079364,,,0.5,,,0.0,,,1,0,0,1,0.0,0.0,0.0,0.0,0.0,,,3.0,1.0,1.0,0.0,1.0,4.0,35.53666666666667,3.0,1.0,1.0,0.0,1.0,4.0,35.53666666666667,0,0,0,0,CT009569,1,244965.74,734897.22,Three-year,True,53.0,1042.0,0,0,0
C06722,2025-05-26,0,Retail,North America,SMB,175,Partner,62,0.1697467488021903,92.89,86.22,0.0014,0.4546,Stable,-0.28000000000000114,1.1299999999999955,0.7199999999999989,-0.0030052592036063233,0.012314734088927587,0.007811652381469012,81,494,7,8595,2,307,0,187,0,0,-3.0,81.0,81.0,49.0,494.0,494.0,-376.0,8595.0,8595.0,0.0,7.0,7.0,0.0,2.0,2.0,-0.03571428571428571,,,0.1101123595505618,,,-0.041912830230743506,,,0.0,,,0.0,,,0,0,0,2,1.0,0.0,0.0,0.0,0.0,4.0,102.7,1.0,0.0,0.0,0.0,0.0,4.0,102.7,1.0,0.0,0.0,0.0,0.0,4.0,102.7,0,0,0,1,CT006722,1,1500000.0,3000000.0,Two-year,False,62.0,668.0,0,0,0
C03865,2024-02-26,0,Healthcare,Europe,Enterprise,4214,Partner,19,0.05201916495550993,47.92,57.84,-0.1662,0.5047,Declining,1.5600000000000023,-0.5499999999999972,-1.1000000000000014,0.03364969801553068,-0.011347225087683044,-0.022439820481436175,468,3355,7,65212,4,1379,682,743,551,0,468.0,468.0,468.0,3355.0,3355.0,3355.0,65212.0,65212.0,65212.0,7.0,7.0,7.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,0,0,0,4,1.0,0.0,0.0,0.0,1.0,4.0,19.95,1.0,0.0,0.0,0.0,1.0,4.0,19.95,1.0,0.0,0.0,0.0,1.0,4.0,19.95,0,0,0,0,CT003865,1,33067199.13,99201597.39,Three-year,True,19.0,1076.0,0,0,0
C14199,2025-06-23,0,Government,North America,Enterprise,3043,Referral,340,0.9308692676249144,87.16,80.94,0.0437,0.6922,Stable,0.20999999999999375,2.5999999999999943,3.4099999999999966,0.002415181138585322,0.030747398297067102,0.04071641791044772,585,4203,6,81668,3,2123,1040,1040,0,0,-46.0,-6.0,18.0,-477.0,-56.0,111.0,-2733.0,1050.0,6495.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-0.07290015847860538,-0.01015228426395939,0.031746031746031744,-0.10192307692307692,-0.013148626438131016,0.027126099706744868,-0.03238113292496535,0.013024386613411397,0.08640070237984383,0.0,-0.14285714285714285,-0.14285714285714285,0.0,0.0,0.0,0,0,0,3,1.0,0.0,1.0,0.0,1.0,4.0,85.58,4.0,2.0,2.0,1.0,2.0,3.8333333333333335,46.26166666666666,4.0,2.0,2.0,1.0,2.0,3.8333333333333335,46.26166666666666,0,1,0,0,CT014199,1,7500000.0,7500000.0,Annual,True,340.0,25.0,1,1,1
C02013,2025-03-03,0,Financial Services,Europe,SMB,33,Direct Sales,160,0.4380561259411362,83.6,81.59,-0.0114,0.7004,Stable,0.04999999999999716,1.3599999999999994,3.6699999999999875,0.0005984440454817135,0.01653696498054474,0.04591517577880629,4,12,3,187,1,12,0,0,0,0,0.0,0.0,0.0,-1.0,-2.0,-5.0,-63.0,-74.0,-91.0,1.0,-2.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07692307692307693,-0.14285714285714285,-0.29411764705882354,-0.252,-0.2835249042145594,-0.3273381294964029,0.5,-0.4,-0.5,0.0,0.0,0.0,1,1,0,1,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,4.0,31.15,1.0,0.0,0.0,0.0,0.0,4.0,31.15,0,0,0,0,CT002013,1,294115.47,294115.47,Annual,True,160.0,205.0,0,0,0
C15031,2025-07-21,0,Telecommunications,Europe,Enterprise,4972,Partner,203,0.5557837097878165,4.03,55.41,-0.3143,0.7924,Declining,-0.5999999999999996,-4.419999999999999,-5.62,-0.12958963282937358,-0.523076923076923,-0.5823834196891191,199,1183,7,26228,4,524,233,270,0,156,-14.0,-5.0,-18.0,43.0,41.0,24.0,3047.0,3045.0,808.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.06572769953051644,-0.024509803921568627,-0.08294930875576037,0.037719298245614034,0.03590192644483362,0.02070750647109577,0.13144385488115268,0.1313462450933874,0.03178599527930763,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0,0,0,4,6.0,0.0,1.0,0.0,2.0,3.777777777777778,44.34055555555555,7.0,0.0,1.0,0.0,2.0,3.583333333333333,40.20291666666667,10.0,1.0,4.0,1.0,3.0,3.3888888888888893,31.131944444444443,1,0,0,0,CT015031,1,7878124.65,15756249.3,Two-year,False,203.0,527.0,0,0,0
C08519,2025-10-06,0,Logistics,Europe,Mid-Market,1012,Enterprise Sales,254,0.6954140999315537,25.68,75.96,-0.3324,0.6277,Declining,-0.46000000000000085,-2.0199999999999996,-5.649999999999999,-0.017597551644988555,-0.07292418772563175,-0.1803383338653048,41,177,5,3508,3,101,58,0,0,18,-4.0,-3.0,-3.0,-40.0,-20.0,-66.0,-891.0,-818.0,-738.0,-1.0,-2.0,-2.0,0.0,0.0,0.0,-0.08888888888888889,-0.06818181818181818,-0.06818181818181818,-0.18433179723502305,-0.10152284263959391,-0.2716049382716049,-0.2025460331893612,-0.18908922792417937,-0.17381064531323598,-0.16666666666666666,-0.2857142857142857,-0.2857142857142857,0.0,0.0,0.0,1,0,0,3,2.0,0.0,0.0,1.0,0.0,4.5,21.59500000000001,6.0,1.0,0.0,2.0,1.0,3.8333333333333335,38.221666666666664,7.0,1.0,0.0,2.0,2.0,3.7142857142857144,35.34142857142857,1,0,0,0,CT008519,1,2141662.41,2141662.41,Annual,False,254.0,111.0,0,0,1
C16031,2025-01-13,0,Manufacturing,Latin America,Enterprise,4105,Partner,17,0.04654346338124572,59.45,85.71,-0.2311,0.5768,Declining,-0.46999999999999886,1.1300000000000026,0.4100000000000037,-0.007843791722296376,0.019375857338820347,0.006944444444444507,751,5153,7,92974,4,2382,1212,0,926,633,751.0,751.0,751.0,5153.0,5153.0,5153.0,92974.0,92974.0,92974.0,7.0,7.0,7.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,0,0,0,4,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,CT016031,1,43714681.41,43714681.41,Annual,True,17.0,348.0,0,0,0
C19613,2025-04-21,0,Retail,Europe,SMB,16,Referral,361,0.9883641341546886,98.97,67.73,0.2815,0.8715,Improving,0.7600000000000051,-0.8599999999999994,0.3499999999999943,0.007738519499032738,-0.008614644896323746,0.0035489758669640468,10,100,7,1882,4,43,19,18,20,0,0.0,0.0,1.0,18.0,-2.0,31.0,387.0,-5.0,589.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.21951219512195122,-0.0196078431372549,0.4492753623188406,0.2588628762541806,-0.002649708532061473,0.45552977571539055,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,1.0,4.0,6.76,1.0,0.0,0.0,0.0,1.0,4.0,6.76,0,0,0,0,CT019613,1,1311728.97,2623457.94,Two-year,False,361.0,369.0,0,0,0
C10974,2025-01-13,0,Manufacturing,Europe,SMB,76,Referral,139,0.3805612594113621,73.66,90.01,-0.2343,0.6336,Declining,-0.730000000000004,-2.280000000000001,-5.570000000000007,-0.009813146928350638,-0.030023702923360564,-0.0703016534141109,22,151,7,3108,3,86,0,42,0,23,0.0,-1.0,-3.0,-8.0,10.0,17.0,-252.0,100.0,672.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,-0.043478260869565216,-0.12,-0.050314465408805034,0.07092198581560284,0.12686567164179105,-0.075,0.03324468085106383,0.27586206896551724,0.0,0.4,0.16666666666666666,0.0,0.0,0.0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,CT010974,1,879320.46,879320.46,Annual,True,139.0,226.0,0,0,0
C09244,2024-03-11,0,Technology,North America,SMB,104,Direct Sales,23,0.06297056810403832,86.37,82.77,0.1002,0.4158,Stable,-0.5799999999999983,0.30000000000001137,-0.030000000000001137,-0.006670500287521544,0.00348553502962718,-0.00034722222222223535,18,67,6,983,1,67,0,0,0,0,18.0,18.0,18.0,67.0,67.0,67.0,983.0,983.0,983.0,6.0,6.0,6.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,0,0,0,1,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,CT009244,1,259440.82,518881.64,Two-year,False,23.0,707.0,0,0,0
C05510,2025-03-10,0,Financial Services,North America,Mid-Market,816,Direct Sales,28,0.07665982203969883,8.2,79.26,-0.5984,1.1277,Rapidly Declining,-0.7300000000000004,-1.2800000000000011,-0.5300000000000011,-0.08174692049272121,-0.13502109704641363,-0.06071019473081341,41,112,4,1992,1,112,0,0,0,0,41.0,41.0,41.0,112.0,112.0,112.0,1992.0,1992.0,1992.0,4.0,4.0,4.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,0,0,0,1,4.0,0.0,1.0,0.0,3.0,4.0,15.735,4.0,0.0,1.0,0.0,3.0,4.0,15.735,4.0,0.0,1.0,0.0,3.0,4.0,15.735,0,0,0,0,CT005510,1,6822383.93,6822383.93,Annual,True,28.0,337.0,0,0,0
C04601,2024-09-23,0,Logistics,Middle East,Mid-Market,591,Direct Sales,34,0.09308692676249145,68.74,82.43,-0.0209,0.8233,Stable,0.0,-1.5100000000000051,-2.660000000000011,0.0,-0.021494661921708257,-0.03725490196078446,161,1361,6,26985,5,541,255,228,182,155,161.0,161.0,161.0,1361.0,1361.0,1361.0,26985.0,26985.0,26985.0,6.0,6.0,6.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,0,0,0,5,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,CT004601,1,8627062.33,8627062.33,Annual,False,34.0,331.0,0,0,0
C02323,2024-04-29,0,Manufacturing,North America,SMB,25,Direct Sales,47,0.12867898699520877,66.83,86.4,-0.2233,0.7613,Declining,-1.710000000000008,-4.5,-2.450000000000003,-0.024948934928509015,-0.06308706014299734,-0.03536374133949196,5,25,7,478,2,19,6,0,0,0,0.0,5.0,5.0,-22.0,25.0,25.0,-439.0,478.0,478.0,2.0,7.0,7.0,0.0,2.0,2.0,0.0,,,-0.46808510638297873,,,-0.4787350054525627,,,0.4,,,0.0,,,1,0,0,2,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,CT002323,1,395915.69,395915.69,Annual,True,47.0,318.0,0,0,0
C05773,2025-06-02,0,Education,Europe,SMB,20,Referral,428,1.1718001368925393,73.04,74.46,-0.0441,0.453,Stable,-0.7399999999999949,-0.8399999999999892,-0.269999999999996,-0.01002981837896442,-0.011369788846778413,-0.0036829900422861274,2,10,6,178,1,10,0,0,0,0,0.0,0.0,0.0,0.0,7.0,8.0,1.0,120.0,139.0,1.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3333333333333335,4.0,0.005649717514124294,2.0689655172413794,3.5641025641025643,0.2,5.0,0.5,0.0,0.0,0.0,0,0,0,1,2.0,0.0,1.0,0.0,0.0,4.5,37.56,2.0,0.0,1.0,0.0,0.0,4.5,37.56,3.0,0.0,1.0,0.0,0.0,4.0,81.09333333333333,0,0,0,1,CT005773,1,200000.0,400000.0,Two-year,True,428.0,302.0,0,0,0
C12471,2025-07-28,0,Technology,North America,Mid-Market,1342,Direct Sales,420,1.1498973305954825,77.6,70.34,0.0117,0.4702,Stable,-1.5700000000000074,-1.5600000000000023,-3.700000000000003,-0.019830743968675096,-0.019706922688226408,-0.04551045510455108,281,1310,6,21895,2,913,0,0,397,0,0.0,-30.0,-15.0,-94.0,-137.0,-41.0,-2658.0,-6327.0,-3482.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.09646302250803858,-0.05067567567567568,-0.06695156695156695,-0.09467864547339323,-0.030347890451517395,-0.10825561031238545,-0.22418680462050883,-0.1372108602277653,0.2,0.2,0.0,0.0,0.0,0.0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,CT012471,1,2850758.46,5701516.92,Two-year,False,420.0,310.0,0,0,0
C17303,2025-04-14,0,Technology,North America,SMB,19,Inbound,185,0.5065023956194388,59.78,73.02,-0.0592,0.5404,Stable,-0.8799999999999955,-0.36999999999999744,-1.3999999999999986,-0.014507088691064879,-0.006151288445552743,-0.022883295194507988,4,20,7,384,2,19,0,0,1,0,0.0,0.0,0.0,4.0,1.0,-2.0,106.0,88.0,-63.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.05263157894736842,-0.09090909090909091,0.381294964028777,0.2972972972972973,-0.14093959731543623,0.4,0.16666666666666666,0.0,0.0,0.0,0.0,0,0,0,2,2.0,0.0,0.0,0.0,0.0,3.5,133.79,2.0,0.0,0.0,0.0,0.0,3.5,133.79,2.0,0.0,0.0,0.0,0.0,3.5,133.79,0,0,0,1,CT017303,1,1369794.13,1369794.13,Annual,True,185.0,180.0,0,0,1
C05880,2024-09-30,0,Education,North America,SMB,223,Enterprise Sales,80,0.2190280629705681,97.39,86.58,0.3082,0.836,Improving,1.1400000000000006,-0.8199999999999932,-2.6099999999999994,0.01184415584415585,-0.008349455248956248,-0.026099999999999995,64,344,7,8004,2,241,0,103,0,0,-1.0,0.0,64.0,-50.0,-3.0,344.0,-133.0,1683.0,8004.0,1.0,0.0,7.0,0.0,0.0,2.0,-0.015384615384615385,0.0,,-0.12690355329949238,-0.008645533141210375,,-0.016345090328130762,0.26625533934504036,,0.16666666666666666,0.0,,0.0,0.0,,0,0,0,2,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,CT005880,1,483325.15,483325.15,Annual,True,80.0,285.0,0,0,0
C15323,2025-04-14,0,Education,North America,SMB,63,Enterprise Sales,423,1.158110882956879,57.85,71.38,-0.0128,1.1138,Stable,2.710000000000001,2.490000000000002,4.899999999999999,0.04914762422923469,0.044978323699422,0.09254013220018882,6,27,6,565,3,13,3,11,0,0,0.0,0.0,-1.0,0.0,-3.0,-1.0,49.0,3.0,20.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.14285714285714285,0.0,-0.1,-0.03571428571428571,0.09496124031007752,0.005338078291814947,0.03669724770642202,0.2,0.0,0.2,0.0,0.0,0.0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,4.0,24.86,3.0,1.0,0.0,1.0,0.0,3.6666666666666665,13.96,0,0,0,0,CT015323,1,415090.36,830180.72,Two-year,True,423.0,307.0,0,0,0
C01745,2024-08-12,0,Manufacturing,Europe,Mid-Market,509,Enterprise Sales,216,0.5913757700205339,78.96,81.71,0.0199,0.9797,Stable,-1.5500000000000114,-0.4300000000000068,0.5,-0.019252266799155524,-0.00541629928202553,0.006372673973999491,87,653,6,12450,3,302,182,169,0,0,-5.0,-6.0,-8.0,1.0,29.0,-7.0,-462.0,-318.0,1013.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-0.05434782608695652,-0.06451612903225806,-0.08421052631578947,0.0015337423312883436,0.046474358974358976,-0.010606060606060607,-0.03578066914498141,-0.024906015037593984,0.0885721780187112,-0.14285714285714285,-0.14285714285714285,0.0,0.0,0.0,0.0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,CT001745,1,1109887.12,2219774.24,Two-year,True,216.0,514.0,0,0,0
C05689,2025-02-03,0,Telecommunications,North America,Mid-Market,1203,Inbound,0,0.0,45.94,81.01,-0.0018,1.1978,Stable,-5.539999999999999,-7.440000000000005,-8.740000000000002,-0.1076146076146076,-0.1393780442113152,-0.15983906364301392,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0,0,0,2,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,CT005689,1,1000000.0,2000000.0,Two-year,False,0.0,730.0,0,0,0
C04742,2024-09-02,0,Financial Services,APAC,SMB,238,Direct Sales,14,0.038329911019849415,67.16,73.88,-0.035,0.798,Stable,-2.3299999999999983,-0.8700000000000045,-3.219999999999999,-0.03353000431716792,-0.012788475672497494,-0.045751633986928095,33,175,6,3359,3,86,0,37,52,0,33.0,33.0,33.0,175.0,175.0,175.0,3359.0,3359.0,3359.0,6.0,6.0,6.0,3.0,3.0,3.0,,,,,,,,,,,,,,,,0,0,0,3,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,CT004742,1,285875.2,285875.2,Annual,True,14.0,351.0,0,0,0
C15093,2025-04-21,0,Technology,North America,SMB,157,Inbound,66,0.1806981519507187,65.09,67.98,-0.0106,0.7056,Stable,-0.25,-0.6099999999999994,-0.9799999999999898,-0.0038261401897765534,-0.009284627092846262,-0.014832753140608293,18,101,7,2124,3,56,0,22,23,0,1.0,1.0,18.0,-10.0,-18.0,101.0,267.0,-101.0,2124.0,1.0,0.0,7.0,0.0,0.0,3.0,0.058823529411764705,0.058823529411764705,,-0.09009009009009009,-0.15126050420168066,,0.14378029079159935,-0.045393258426966294,,0.16666666666666666,0.0,,0.0,0.0,,0,0,0,3,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,CT015093,1,200000.0,200000.0,Annual,True,66.0,299.0,0,0,0
C00939,2025-06-30,0,Professional Services,Europe,Enterprise,5233,Direct Sales,100,0.2737850787132101,88.37,84.4,0.0844,0.4065,Stable,-1.019999999999996,-0.9099999999999966,-0.1599999999999966,-0.011410672334713011,-0.010192652329749065,-0.001807296961481945,948,5202,6,93417,2,3483,1719,0,0,0,27.0,-27.0,-23.0,134.0,-43.0,103.0,4388.0,-15874.0,-16965.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.029315960912052116,-0.027692307692307693,-0.02368692070030896,0.02644041041831097,-0.008198284080076263,0.020200039223377132,0.04928731087623134,-0.14524526264742751,-0.1536935369897266,-0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0,0,0,2,3.0,0.0,0.0,1.0,1.0,4.25,16.1675,4.0,0.0,0.0,1.0,2.0,4.166666666666667,13.695,6.0,1.0,0.0,1.0,3.0,4.375,16.47375,0,0,0,0,CT000939,1,7500000.0,7500000.0,Annual,True,100.0,265.0,0,0,0
C18102,2025-01-13,0,Retail,North America,Mid-Market,587,Enterprise Sales,346,0.947296372347707,48.92,74.73,-0.2029,0.8226,Declining,0.3200000000000003,-2.8500000000000014,-4.659999999999997,0.006584362139917701,-0.05505118794668729,-0.08697275102650237,51,290,7,5916,3,154,73,63,0,0,-6.0,-4.0,-11.0,-59.0,-66.0,-112.0,-699.0,-2026.0,-2045.0,1.0,2.0,2.0,0.0,0.0,0.0,-0.10526315789473684,-0.07272727272727272,-0.1774193548387097,-0.16905444126074498,-0.1853932584269663,-0.27860696517412936,-0.1056689342403628,-0.25509947116595316,-0.25687727672402966,0.16666666666666666,0.4,0.4,0.0,0.0,0.0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,CT018102,1,2903444.96,8710334.88,Three-year,True,346.0,749.0,0,0,0
C04299,2024-04-22,0,Financial Services,North America,SMB,176,Inbound,50,0.13689253935660506,70.97,91.78,-0.1929,0.8515,Declining,-3.8499999999999943,-4.969999999999999,-4.8799999999999955,-0.05145682972467248,-0.06544640505662364,-0.0643375082399472,46,251,5,4648,3,128,77,0,46,0,-11.0,46.0,46.0,-164.0,251.0,251.0,-2545.0,4648.0,4648.0,0.0,5.0,5.0,0.0,3.0,3.0,-0.19298245614035087,,,-0.39518072289156625,,,-0.3538162102043654,,,0.0,,,0.0,,,1,0,0,3,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,3.0,115.96,1.0,0.0,0.0,0.0,0.0,3.0,115.96,0,0,1,1,CT004299,1,561801.0,561801.0,Annual,False,50.0,315.0,0,0,0
C01958,2025-03-31,0,Manufacturing,Europe,SMB,117,Referral,160,0.4380561259411362,63.08,62.97,0.0319,0.7732,Stable,1.7899999999999991,1.7899999999999991,2.969999999999999,0.029205416870615095,0.029205416870615095,0.04940941607053733,10,70,7,1265,2,42,28,0,0,0,0.0,1.0,1.0,42.0,26.0,23.0,744.0,276.0,448.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,1.5,0.5909090909090909,0.48936170212765956,1.4280230326295584,0.27906976744186046,0.5483476132190942,0.75,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0,0,0,2,1.0,0.0,0.0,0.0,0.0,4.0,80.26,2.0,0.0,0.0,0.0,1.0,3.5,50.18000000000001,4.0,0.0,0.0,0.0,1.0,4.0,50.4975,0,0,0,1,CT001958,1,342394.56,342394.56,Annual,True,160.0,205.0,0,0,0
C03991,2025-07-21,0,Manufacturing,Middle East,Enterprise,10683,Enterprise Sales,463,1.267624914442163,86.48,77.83,0.0884,1.1196,Stable,-2.009999999999991,0.8400000000000034,0.1700000000000017,-0.022714431009153477,0.009808500700607233,0.0019696443054107483,2907,18905,4,330994,3,10457,0,5472,0,2976,159.0,183.0,394.0,1338.0,1419.0,2635.0,-17719.0,-61583.0,-21010.0,-2.0,-3.0,-2.0,0.0,0.0,0.0,0.05786026200873363,0.0671806167400881,0.15678471945881417,0.07616553765583196,0.08115063479354913,0.16195451751690226,-0.05081255932529043,-0.1568685888373491,-0.05968682174066204,-0.3333333333333333,-0.42857142857142855,-0.3333333333333333,0.0,0.0,0.0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,3.0,50.05,4.0,1.0,3.0,2.0,0.0,3.5,22.685,0,0,0,0,CT003991,1,15898647.38,47695942.14,Three-year,True,463.0,632.0,0,0,0
C14511,2024-04-15,0,Technology,North America,Enterprise,4771,Referral,101,0.27652292950034224,67.7,74.38,0.0076,0.9971,Stable,0.269999999999996,4.330000000000005,3.6500000000000057,0.004004152454397093,0.06832886223765197,0.05698672911787675,739,5654,7,112129,4,2396,1187,1150,921,0,55.0,80.0,88.0,244.0,760.0,599.0,7737.0,20488.0,21687.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0804093567251462,0.12139605462822459,0.13517665130568357,0.04510166358595194,0.15529219452390683,0.11849653808110781,0.07411487470304239,0.22356805360046267,0.23978903606731386,0.16666666666666666,0.16666666666666666,0.4,0.0,0.0,0.0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,,,2.0,1.0,0.0,1.0,1.0,4.5,18.445000000000004,6.0,2.0,0.0,1.0,3.0,3.6,29.642000000000003,0,1,0,0,CT014511,1,10159369.35,30478108.05,Three-year,True,101.0,994.0,0,0,0
